"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"2559","83133266","悅已容有限公司","臺南市北區大港里大興街602巷16號1樓","黃筱涵","200000","1091027"
"2560","83133272","三環建築有限公司","臺南市北區公園里公園南路65號12樓","黃俊志","500000","1091027"
"2561","83133293","日胤有限公司","臺南市北區臨安路二段143巷17號","鄭富駿","1000000","1091027"
"2562","83133322","裕康國際有限公司","臺南市南區新建路18巷5-1號2樓","吳姿蓉","500000","1091027"
"2563","83133337","三六地產股份有限公司","臺南市新化區豐榮里中山路735號","林榮祿","60100000","1091028"
"2564","83133343","圭正有限公司","臺南市善化區田寮里六分寮92號","鄭宇哲","500000","1091028"
"2565","83133358","起造建設有限公司","臺南市安定區中沙里沙崙24號","陳思麥","12000000","1091028"
"2566","83133364","慶佳開發建設有限公司","臺南市麻豆區中興里和平路20之4號","李義培","2000000","1091028"
"2567","83133370","富鼎不動產仲介有限公司","臺南市永康區永勝街306號1樓","顏振鑫","800000","1091028"
"2568","83133385","娜美搬有限公司","臺南市關廟區關廟里11鄰大富街301巷27弄55號","黃建誠","200000","1091028"
"2569","83133391","圓和事業有限公司","臺南市安平區華平路138號1樓","王嘉吟","1000000","1091028"
"2570","83133414","汯煒交通器材股份有限公司","臺南市東區東門路三段31號6樓","蔡竣安","1000000","1091028"
"2571","83133420","森凱室內裝潢工程有限公司","臺南市北區文元里中華北路一段263巷43-1號1樓","劉凱智","50000","1091028"
"2572","83133435","歐德萊室內裝修設計有限公司","臺南市永康區東橋里東橋三路498號1樓","林美賢","450000","1091028"
"2573","83133441","卯發建設有限公司","臺南市安南區長溪路1段267巷42號1樓","戴鏗恆","1000000","1091028"
"2574","83133456","大元管理顧問有限公司","臺南市善化區溪尾993號1樓","潘玲禎","4900000","1091029"
"2575","83133462","柏立亞有限公司","臺南市佳里區建南里安南路478號3樓","黃啓庭","20000","1091029"
"2576","83133478","壹翔實業有限公司","臺南市東區東光里莊敬路82號4樓之1","張漪","200000","1091029"
"2577","83133499","鳳林投資有限公司","臺南市新營區新芳街16號","林冠宇","1000000","1091030"
"2578","83133511","健譽有限公司","臺南市新營區中山路123號4樓","凃哲瑋","300000","1091030"
"2579","83133527","楷希建設有限公司","臺南市南區新興路217巷7號1樓","林資軒","1000000","1091029"
"2580","83133548","潘恩台灣茶有限公司","臺南市安平區怡平里華平路472號1樓","陳建年","2500000","1091029"
"2581","83133553","別家創意行銷股份有限公司","臺南市鹽水區水秀里朝琴路164號1樓","蔡亞璇","1000000","1091029"
"2582","83133580","伽特原創有限公司","臺南市東區德信街76號1樓","曾弘傑","1500000","1091030"
"2583","83133596","順泓投資顧問有限公司","臺南市南區建南里明興路113號3樓","詹祐豪","2000000","1091030"
"2584","83134770","無敵好食生活事業有限公司","臺中市西屯區福安里福祥街18巷23號1樓","林國盟","5000000","1091027"
"2585","83134785","禕安智能科技有限公司","臺中市南屯區黎明路一段323巷10弄20號1樓","謝濬謙","1000000","1091027"
"2586","83134791","什尚好股份有限公司","臺中市太平區新興里樹德九街100巷22號1樓","謝甯薇","3000000","1091027"
"2587","83134814","鼎富不動產有限公司","臺中市西屯區臺灣大道三段705號1樓","周淑華","900000","1091027"
"2588","83134835","華夫森國際有限公司","臺中市西屯區逢甲里上石北二巷13號6樓之3","邱裕翔","200000","1091027"
"2589","83134841","順宇建設股份有限公司","臺中市東區十甲里自由路四段202號1樓","陳永平","6000000","1091027"
"2590","83134856","喜多享有限公司","臺中市大里區東興里永興路143之5號","羅琇汝","1000000","1091027"
"2591","83134862","品京國際貿易股份有限公司","臺中市南屯區田心里大墩七街469號9樓之3","黃微玶","600000","1091027"
"2592","83134878","富康長照股份有限公司","臺中市大甲區中山里甲后路五段241號1樓","曾俞銘","2000000","1091027"
"2593","83134883","永豐筑營造有限公司","臺中市龍井區龍泉里沙田路五段龍目井116巷17號1樓","陳元彬","3600000","1091027"
"2594","83134899","旅繪建築有限公司","臺中市北屯區松茂里松義街82號1樓","郭豐裕","12000000","1091027"
"2595","83134906","湘田餐飲股份有限公司","臺中市西屯區市政北二路282號21樓之2","黃茹蘭","3000000","1091027"
"2596","83134912","百碩投資股份有限公司","臺中市龍井區山腳里龍山街168號5樓","楊明偉","1000000","1091027"
"2597","83134928","閎鼎工業有限公司","臺中市北屯區松勇里松山街24號1樓","張柏瀛","500000","1091027"
"2598","83134933","智立數位有限公司","臺中市南屯區文心路一段378號","賴俊吉","200000","1091027"
"2599","83134949","承泰投資股份有限公司","臺中市西屯區廣吉二街13號","黃姵瑩","2000000","1091027"
"2600","83134954","芳曜生醫科技有限公司","臺中市烏日區溪埧里溪南路一段715巷6號","陳孜瑜","20000000","1091027"
"2601","83134960","名樣生技有限公司","臺中市西屯區惠來里市政北一路265號23樓之6","黃榮彬","2000000","1091027"
"2602","83134976","艾恣恩文創行銷有限公司","臺中市大肚區遊園路一段103巷2弄23號","林中玉","1000000","1091027"
"2603","83134981","封川設計有限公司","臺中市西區梅川東路二段3號8樓之8","黃詩憲","150000","1091027"
"2604","83134997","瀚疇檢驗有限公司","臺中市豐原區北陽里中陽路291號1樓","林銘嘉","3000000","1091027"
"2605","83135004","木禾股份有限公司","臺中市西屯區何安里重慶路99號5樓之3","江麗玲","2000000","1091027"
"2606","83135010","毛力汪國際有限公司","臺中市西屯區何厝里何厝東二街23號9樓之3","林書平","2000000","1091027"
"2607","83135026","海觀設計有限公司","臺中市南屯區豐樂里文心南九路169號15樓之3","劉桂芬","100000","1091027"
"2608","83135031","夢想家租賃住宅包租顧問有限公司","臺中市潭子區甘蔗里大豐路一段1之53號1樓","呂碧娟","1200000","1091027"
"2609","83135047","穎翰投資股份有限公司","臺中市西屯區市政北二路282號21樓之10","鍾佳穎","3000000","1091027"
"2610","83135052","承瑞投資股份有限公司","臺中市西屯區何厝街116號1樓","趙子筌","250000","1091027"
"2611","83135068","農享生技有限公司","臺中市大里區中興路一段26巷41號1樓","洪靖博","100000","1091027"
"2612","83135074","谷德系統有限公司","臺中市南屯區大墩四街321號地下一層","張修廷","600000","1091027"
"2613","83135089","丞瑋地產開發有限公司","臺中市南屯區田心里惠德街46號2樓","王淑娟","5000000","1091027"
"2614","83135095","星期四國際有限公司","臺中市西區臺灣大道二段285號22樓之2","王芳綉","1000000","1091028"
"2615","83135102","艾齊達克國際有限公司","臺中市大里區東興里國光路二段500號7樓之2","杜詠宣","200000","1091028"
"2616","83135118","洛水泱泱有限公司","臺中市西屯區福林里臺灣大道四段1216號11樓之1","楊惠茹","500000","1091028"
"2617","83135124","透閃石有限公司","臺中市北區光大里太平路180號3樓","黎劉炎眞","5000000","1091028"
"2618","83135139","元將開發有限公司","臺中市中區大誠里公園路38號8樓之31","郭順利","1000000","1091028"
"2619","83135145","澤均創藝有限公司","臺中市豐原區豐田里市政路23號","陳芍伊","2000000","1091028"
"2620","83135150","真善美環球有限公司","臺中市霧峰區吉峰里民生路292-98號","洪綺霞","1000000","1091028"
"2621","83135166","雲磊建設股份有限公司","臺中市南區樹德里德富路97號4樓","徐晨妮","3000000","1091028"
"2622","83135172","捷禾國際事業有限公司","臺中市北屯區北屯里太原路三段139巷3號2樓","曾薇欣","100000","1091028"
"2623","83135187","奕冠科技有限公司","臺中市烏日區仁德里信義街141巷32之1號1樓","吳敏彰","500000","1091028"
"2624","83135193","維克多力資訊有限公司","臺中市西區民龍里英才路506號","顏聖勲","500000","1091028"
"2625","83135216","勝軍國際有限公司","臺中市東區力行路75巷28號1樓","宋日勝","1000000","1091028"
"2626","83135222","鐙雄工程有限公司","臺中市西屯區何安里重慶路99號5樓之3","許健雄","100000","1091028"
"2627","83135237","科汎有限公司","臺中市中區大墩里成功路248巷5號1樓","李育慈","30000","1091028"
"2628","83135243","郁心投資有限公司","臺中市西區精誠九街16巷30號1樓","彭郁倫","10000000","1091028"
"2629","83135258","森玉實業有限公司","臺中市北區新北里三民路三段166之3號1樓","郭秀㛇","5000000","1091028"
"2630","83135264","日旬茶研有限公司","臺中市南區工學北路71巷10號5樓之5","許甄庭","100000","1091028"
"2631","83135270","明毅科貿有限公司","臺中市大里區甲園街149巷2弄15號","莊重明","200000","1091028"
"2632","83135285","歐菲思建築有限公司","臺中市北區梅川東路三段11巷6號1樓","魯秀蓁","1000000","1091028"
"2633","83135291","世田齒輪機械有限公司","臺中市太平區宜昌里宜昌路465巷51號5樓","陳昆男","200000","1091028"
"2634","83135314","眾城數位有限公司","臺中市大里區立仁里好來五街131號2樓","張景堯","1000000","1091028"
"2635","83135335","盛宇不動產有限公司","臺中市南屯區大業路241號3樓之1","陳清涼","1000000","1091028"
"2636","83135341","晨雨曦有限公司","臺中市西屯區惠來里市政北一路359號6樓","程星衡","200000","1091028"
"2637","83135356","昀齊有限公司","臺中市西屯區市政北一路359號6樓","謝涵婷","500000","1091028"
"2638","83135362","鴻詠機械工業有限公司","臺中市神岡區岸裡里大富路61巷95號2樓","鄭郁強","1000000","1091028"
"2639","83135378","上佳慶廣告實業有限公司","臺中市西屯區逢福里弘孝路257號6樓之8","賴玉玲","1000000","1091028"
"2640","83135383","遠翔人力資源有限公司","臺中市北屯區松茂里遼寧路一段606巷12號2樓","廖子淵","300000","1091028"
"2641","83135399","臣燊有限公司","臺中市南區福順里忠明南路787號5樓","石橙燊","520000","1091028"
"2642","83135406","玥銘有限公司","臺中市西區忠明里美村路一段137號1樓","蕭皓中","1300000","1091028"
"2643","83135412","好歐數位整合有限公司","臺中市西區民龍里臺灣大道二段239號13樓","吳佳宬","100000","1091028"
"2644","83135428","悅凱富建設有限公司","臺中市豐原區豐西里豐西街111號","張耿銘","15000000","1091028"
"2645","83135433","雲步風彩有限公司","臺中市北屯區廍子里環太東路663號1樓","曾稚真","1000000","1091028"
"2646","83135449","日辰有限公司","臺中市南區長榮里愛國街11號1樓","林天佑","1000000","1091028"
"2647","83135454","禹豐建設股份有限公司","臺中市豐原區田心里圓環東路9之8號","黃丕錫","10000000","1091028"
"2648","83135460","奇碩營造有限公司","臺中市北屯區四平路298號1樓","廖彥賀","3600000","1091028"
"2649","83135476","坤揚國際物流有限公司","臺中市豐原區翁子里豐勢路2段290巷50弄86號1樓","溫在坤","1000000","1091028"
"2650","83135481","善德豐有限公司","臺中市太平區鵬儀路68巷5號","雷明賢","500000","1091030"
"2651","83135497","竹間企業股份有限公司","臺中市西屯區西屯路三段159之17號15樓之2","王永福","2000000","1091028"
"2652","83135503","未來未知有限公司","臺中市霧峰區吉峰里民生路292之21號2樓","莊富榮","1000000","1091029"
"2653","83135519","春鎰機械工業股份有限公司","臺中市太平區工業十六路25號","魏照","10000000","1091029"
"2654","83135530","唯安投資股份有限公司","臺中市西屯區臺灣大道二段910號10樓之1","楊仁喬","1000000","1091029"
"2655","83135546","彤妍生技有限公司","臺中市南區南門里南門路76號1樓","劉芯彤","600000","1091029"
"2656","83135551","海上鮮有限公司","臺中市南屯區向心里向心南路906巷53號2樓之1","許啓田","300000","1091029"
"2657","83135567","長杉資訊有限公司","臺中市南屯區河南路四段418號5樓之8","劉宜清","250000","1091029"
"2658","83135573","匯環亞國際有限公司","臺中市西屯區大安街43號1樓","向得勝","200000","1091029"
"2659","83135588","嵐宇建設有限公司","臺中市豐原區豐西里豐西街91號1樓","吳冬攸","10000000","1091029"
